lng,lat,val
13.7351642632752,52.6409168074724,20110.7016104559
13.7091974149695,52.6495647502506,20076.1961573677
13.713918660116,52.6481234264543,20064.501156014
13.7375248858485,52.6394754836761,20042.0918977056
13.7021155472497,52.651006074047,20003.2576323652
13.6973943021032,52.6596540168252,19984.2577760512
13.751688621288,52.6322688646942,19971.7039589104
13.7210005278357,52.6452407788615,19962.0992415837
13.7540492438612,52.6308275408979,19947.1060673383
13.7351642632752,52.6394754836761,19892.1738378834
13.7186399052625,52.6452407788615,19835.9600067829
13.751688621288,52.6308275408979,19772.5055429694
13.7540492438612,52.6293862171015,19751.204477756
13.7587704890077,52.6265035695088,19729.68888353
13.7162792826892,52.6452407788615,19712.5169062441
13.7115580375427,52.6466821026579,19711.3132942919
13.7469673761415,52.6322688646942,19631.7754063763
13.7493279987147,52.6308275408979,19599.8729730662
13.7304430181287,52.6394754836761,19599.4687454303
13.713918660116,52.6452407788615,19591.8209030134
13.751688621288,52.6293862171015,19574.8566612182
13.6903124343834,52.6654193120106,19520.679943341
13.7021155472497,52.6481234264543,19515.2510351557
13.742246130995,52.6337101884906,19506.6003533093
13.7068367923962,52.6466821026579,19485.8566331122
13.7280823955555,52.6394754836761,19456.7889912239
13.7469673761415,52.6308275408979,19429.2608146143
13.704476169823,52.6466821026579,19377.4761271242
13.7540492438612,52.6265035695088,19364.3012532241
13.7091974149695,52.6452407788615,19358.6301154795
13.7398855084217,52.6337101884906,19345.3965957609
13.6832305666637,52.6740672547888,19338.7082814283
13.7068367923962,52.6452407788615,19245.9456029197
13.7375248858485,52.6337101884906,19186.4377016518
13.751688621288,52.6265035695088,19184.3972542983
13.7540492438612,52.6250622457124,19173.3977742776
13.6926730569567,52.6495647502506,19089.221322294
13.7446067535682,52.6293862171015,19057.7668952401
13.6926730569567,52.6481234264543,19048.1010802503
13.7068367923962,52.6437994550652,19006.6934155661
13.751688621288,52.6250622457124,18991.6854753806
13.7587704890077,52.6207382743233,18991.378086094
13.7375248858485,52.6322688646942,18975.7222198225
13.742246130995,52.6293862171015,18889.242283014
13.6903124343834,52.6495647502506,18829.9681239656
13.7493279987147,52.6250622457124,18811.8888554383
13.7564098664345,52.6207382743233,18800.5626601211
13.7375248858485,52.6308275408979,18766.3718017849
13.7304430181287,52.6337101884906,18723.5979220445
13.685591189237,52.6596540168252,18714.0910318974
13.713918660116,52.6394754836761,18655.6084602619
13.7469673761415,52.6250622457124,18634.0633666234
13.7587704890077,52.6178556267306,18633.7852812332
13.6761486989439,52.6740672547888,18616.263763053
13.7540492438612,52.6207382743233,18611.501314878
13.6879518118102,52.6495647502506,18570.8141592169
13.7375248858485,52.6293862171015,18558.432271128
13.7021155472497,52.6423581312688,18546.0660786299
13.7068367923962,52.6409168074724,18530.2494631869
13.7304430181287,52.6322688646942,18507.6136017286
13.7446067535682,52.6250622457124,18458.2659781967
13.7564098664345,52.6178556267306,18439.2697424619
13.6737880763707,52.6740672547888,18376.6530209664
13.6879518118102,52.6452407788615,18368.6419150878
13.685591189237,52.6495647502506,18311.7636412021
13.742246130995,52.6250622457124,18284.5551879406
13.723361150409,52.6337101884906,18283.0478249566
13.7564098664345,52.6164143029342,18261.6887834462
13.6997549246765,52.6409168074724,18197.5000619851
13.685591189237,52.6452407788615,18165.4111243619
13.7210005278357,52.6337101884906,18141.4340916305
13.6714274537974,52.6740672547888,18137.6841448625
13.6761486989439,52.666860635807,18116.8872034948
13.7304430181287,52.6293862171015,18079.5225553406
13.723361150409,52.6322688646942,18061.7961414182
13.6832305666637,52.6495647502506,18052.8210231726
13.7493279987147,52.619296950527,18051.5584375164
13.7257217729822,52.6308275408979,17989.5378954047
13.6832305666637,52.6452407788615,17933.7518108351
13.6714274537974,52.6711846071961,17922.5471570381
13.6690668312242,52.6740672547888,17899.3828428013
13.742246130995,52.6221795981197,17889.4069585282
13.751688621288,52.6164143029342,17874.0324791334
13.7493279987147,52.6178556267306,17866.2103869434
13.7469673761415,52.619296950527,17866.1668318933
13.723361150409,52.6308275408979,17841.725160228
13.732803640702,52.6265035695088,17817.8894980635
13.6785093215172,52.6553300454361,17752.700226921
13.713918660116,52.6337101884906,17733.1799479362
13.6761486989439,52.6596540168252,17702.5563378562
13.704476169823,52.6365928360833,17702.3767290718
13.742246130995,52.6207382743233,17694.4555554522
13.7493279987147,52.6164143029342,17682.8753934052
13.7446067535682,52.619296950527,17682.7368536537
13.6667062086509,52.6740672547888,17661.7761365049
13.6926730569567,52.6394754836761,17647.6234500215
13.7587704890077,52.6092076839524,17612.8242294095
13.732803640702,52.6250622457124,17610.6747088735
13.7115580375427,52.6337101884906,17602.8379732118
13.6690668312242,52.6697432833997,17577.2948876278
13.7186399052625,52.6308275408979,17554.1691083425
13.6785093215172,52.6495647502506,17535.2786053464
13.7398855084217,52.6207382743233,17517.1128623203
13.742246130995,52.619296950527,17501.330181862
13.7446067535682,52.6178556267306,17493.4814774823
13.7304430181287,52.6250622457124,17447.7854273617
13.6643455860777,52.6740672547888,17424.8924406218
13.7162792826892,52.6308275408979,17414.5590375569
13.6785093215172,52.6452407788615,17412.6707568095
13.7564098664345,52.6092076839524,17406.9035748534
13.7115580375427,52.6322688646942,17372.9256832477
13.7351642632752,52.6221795981197,17369.8494119984
13.7021155472497,52.635151512287,17349.3109260431
13.6667062086509,52.6697432833997,17335.2740304118
13.7398855084217,52.619296950527,17322.0103845353
13.7446067535682,52.6164143029342,17306.198392229
13.7587704890077,52.6063250363597,17291.4654986309
13.7280823955555,52.6250622457124,17287.3560461155
13.6832305666637,52.6394754836761,17283.9175713162
13.6761486989439,52.6495647502506,17276.6890750537
13.7210005278357,52.6279448933052,17256.4872564284
13.7091974149695,52.6322688646942,17243.8653024586
13.7540492438612,52.6092076839524,17202.5322822196
13.732803640702,52.6221795981197,17200.9622336896
13.7162792826892,52.6293862171015,17190.2752808608
13.7351642632752,52.6207382743233,17168.9995244784
13.6761486989439,52.6452407788615,17152.2328725449
13.7375248858485,52.619296950527,17144.8429423509
13.6973943021032,52.635151512287,17124.9917708188
13.742246130995,52.6164143029342,17120.8025013484
13.6643455860777,52.6697432833997,17093.866326279
13.7304430181287,52.6221795981197,17034.1555230165
13.6737880763707,52.6495647502506,17018.2280262521
13.751688621288,52.6092076839524,16999.7662309196
13.732803640702,52.6207382743233,16998.3634707701
13.6997549246765,52.6337101884906,16996.8155328491
13.7587704890077,52.6034423887669,16980.4925462765
13.723361150409,52.6250622457124,16974.1549109968
13.7351642632752,52.619296950527,16969.8952678624
13.7162792826892,52.6279448933052,16967.1526509134
13.6596243409312,52.6740672547888,16953.4152162707
13.7375248858485,52.6178556267306,16949.5826227471
13.7398855084217,52.6164143029342,16937.4544698303
13.7115580375427,52.6293862171015,16916.1438097998
13.6926730569567,52.635151512287,16914.0261016983
13.6737880763707,52.6452407788615,16891.8676371633
13.7068367923962,52.6308275408979,16885.497366394
13.6973943021032,52.6337101884906,16884.7280396865
13.6619849635044,52.6697432833997,16853.0981240981
13.7304430181287,52.6207382743233,16829.7649200162
13.713918660116,52.6279448933052,16826.7760606775
13.7210005278357,52.6250622457124,16821.5257356114
13.6737880763707,52.6423581312688,16821.4420887617
13.7493279987147,52.6092076839524,16798.6635486129
13.732803640702,52.619296950527,16797.2367196241
13.7091974149695,52.6293862171015,16783.5712876466
13.7351642632752,52.6178556267306,16772.598396482
13.704476169823,52.6308275408979,16760.9243581961
13.6714274537974,52.6495647502506,16759.9014030308
13.7375248858485,52.6164143029342,16756.2215213784
13.6879518118102,52.635151512287,16716.927208705
13.7540492438612,52.6048837125633,16712.6181761675
13.7257217729822,52.6221795981197,16707.9469116545
13.6643455860777,52.6639779882143,16701.0942694521
13.6667062086509,52.6596540168252,16695.914491139
13.7115580375427,52.6279448933052,16689.3566754819
13.7186399052625,52.6250622457124,16671.6415308658
13.6926730569567,52.6337101884906,16670.7221437014
13.7280823955555,52.6207382743233,16663.3865108183
13.7021155472497,52.6308275408979,16639.5690899817
13.6714274537974,52.6452407788615,16631.5784625888
13.7564098664345,52.6020010649706,16613.4482035615
13.7469673761415,52.6092076839524,16599.2846912591
13.7351642632752,52.6164143029342,16577.1730267209
13.6690668312242,52.651006074047,16553.3914268244
13.723361150409,52.6221795981197,16548.6909755901
13.6832305666637,52.635151512287,16534.1910037122
13.704476169823,52.6293862171015,16527.7730835219
13.7162792826892,52.6250622457124,16524.5769907117
13.6997549246765,52.6308275408979,16521.5024676295
13.6690668312242,52.6495647502506,16501.7155185056
13.6572637183579,52.6711846071961,16485.2439657221
13.6549030957847,52.6740672547888,16485.209702552
13.6879518118102,52.6337101884906,16470.7119798965
13.7280823955555,52.619296950527,16458.6423203352
13.7304430181287,52.6178556267306,16425.5227960599
13.6973943021032,52.6308275408979,16406.4489624692
13.7446067535682,52.6092076839524,16401.6925233949
13.7210005278357,52.6221795981197,16392.1007237296
13.713918660116,52.6250622457124,16380.4080608131
13.6572637183579,52.6697432833997,16373.5929949835
13.6785093215172,52.635151512287,16366.298589089
13.7257217729822,52.619296950527,16292.7124783803
13.7280823955555,52.6178556267306,16255.5768847159
13.6667062086509,52.6495647502506,16243.677083608
13.7115580375427,52.6250622457124,16239.211861541
13.7304430181287,52.6164143029342,16225.9177771877
13.6879518118102,52.6322688646942,16225.0762465345
13.742246130995,52.6092076839524,16205.9523981461
13.732803640702,52.6149729791379,16204.7824226647
13.6808699440904,52.6337101884906,16198.062957853
13.6926730569567,52.6308275408979,16186.1207018986
13.6549030957847,52.6697432833997,16134.9164345704
13.723361150409,52.619296950527,16129.357175848
13.685591189237,52.6322688646942,16129.0406585353
13.6667062086509,52.6452407788615,16111.2430406367
13.7091974149695,52.6250622457124,16101.066600002
13.7257217729822,52.6178556267306,16087.5991758955
13.6690668312242,52.6394754836761,16077.8760026764
13.704476169823,52.6265035695088,16064.3918669218
13.7280823955555,52.6164143029342,16053.860718899
13.6643455860777,52.651006074047,16039.1314647562
13.742246130995,52.607766360156,16029.80329963
13.7304430181287,52.6149729791379,16028.1907746085
13.6501818506382,52.6740672547888,16020.5627520645
13.7398855084217,52.6092076839524,16012.1322364753
13.6643455860777,52.6495647502506,15985.7932386153
13.6879518118102,52.6308275408979,15980.0462987014
13.6808699440904,52.6322688646942,15948.2284178438
13.6926730569567,52.6293862171015,15944.8833318612
13.7021155472497,52.6265035695088,15937.7338481079
13.751688621288,52.5991184173779,15880.1537002201
13.6785093215172,52.6322688646942,15863.5800944154
13.7280823955555,52.6149729791379,15853.9880086052
13.6643455860777,52.6452407788615,15851.2047676411
13.704476169823,52.6250622457124,15834.2465431916
13.6737880763707,52.6337101884906,15824.5108117409
13.7375248858485,52.6092076839524,15820.3026050168
13.6643455860777,52.6437994550652,15814.936101491
13.6997549246765,52.6265035695088,15814.4283646529
13.7186399052625,52.619296950527,15810.6881348426
13.6643455860777,52.6423581312688,15782.9476034713
13.6761486989439,52.6322688646942,15782.8535849713
13.6714274537974,52.635151512287,15776.35280063
13.7469673761415,52.6020010649706,15765.2345814975
13.7210005278357,52.6178556267306,15759.3249658259
13.6619849635044,52.6495647502506,15728.0715876913
13.713918660116,52.6207382743233,15720.4815187864
13.7021155472497,52.6250622457124,15705.7326396981
13.6973943021032,52.6265035695088,15694.5544351161
13.6643455860777,52.6394754836761,15684.2685505609
13.7257217729822,52.6149729791379,15682.2537339275
13.6737880763707,52.6322688646942,15667.8249828252
13.7493279987147,52.5991184173779,15664.684058614
13.7351642632752,52.6092076839524,15630.5367917625
13.6785093215172,52.6308275408979,15612.8778229612
13.6619849635044,52.6452407788615,15591.2585439878
13.6997549246765,52.6250622457124,15580.5911966552
13.6950336795299,52.6265035695088,15578.1379532291
13.7446067535682,52.6020010649706,15557.052637957
13.6761486989439,52.6308275408979,15530.8482636147
13.723361150409,52.6149729791379,15512.9281772196
13.713918660116,52.619296950527,15503.2898509418
13.6879518118102,52.6279448933052,15491.916880901
13.7587704890077,52.5875878270069,15482.5660060912
13.6596243409312,52.6495647502506,15470.5202367534
13.6926730569567,52.6265035695088,15464.6989328615
13.6973943021032,52.6250622457124,15458.9041155373
13.6714274537974,52.6322688646942,15455.8906561725
13.7304430181287,52.6106490077488,15446.991164212
13.6690668312242,52.6337101884906,15406.520863767
13.7564098664345,52.5890291508033,15369.4799545036
13.6667062086509,52.635151512287,15366.0427775581
13.6785093215172,52.6293862171015,15362.6415373448
13.6903124343834,52.6265035695088,15354.9192829497
13.7115580375427,52.619296950527,15354.0297592384
13.6950336795299,52.6250622457124,15340.7535994125
13.6643455860777,52.6365928360833,15334.5272621277
13.6596243409312,52.6452407788615,15331.4090518037
13.6430999829184,52.6740672547888,15330.9717496962
13.7304430181287,52.6092076839524,15257.5038113334
13.6690668312242,52.6322688646942,15245.5397538829
13.6926730569567,52.6250622457124,15225.8232274445
13.6572637183579,52.6495647502506,15213.1478350944
13.7091974149695,52.619296950527,15207.8457916059
13.6808699440904,52.6279448933052,15201.7228992838
13.6737880763707,52.6293862171015,15199.9820025828
13.685591189237,52.6265035695088,15146.6545076821
13.6714274537974,52.6293862171015,15124.8460160249
13.6903124343834,52.6250622457124,15114.3086529037
13.6690668312242,52.6308275408979,15087.4786514821
13.6430999829184,52.6711846071961,15075.8351426194
13.713918660116,52.6164143029342,15073.4411263587
13.6572637183579,52.6452407788615,15071.6612943089
13.6454606054917,52.6683019596034,15071.5613787799
13.6832305666637,52.6265035695088,15048.3256963143
13.6667062086509,52.6322688646942,15036.8387278497
13.6761486989439,52.6279448933052,15028.1355038984
13.6879518118102,52.6250622457124,15006.5675384345
13.6572637183579,52.6409168074724,14969.322684749
13.6619849635044,52.635151512287,14962.9433637691
13.6549030957847,52.6495647502506,14955.9636211657
13.6808699440904,52.6265035695088,14953.9686999178
13.6737880763707,52.6279448933052,14947.5168748763
13.7375248858485,52.6020010649706,14942.835864135
13.704476169823,52.619296950527,14925.0658810653
13.685591189237,52.6250622457124,14902.6817266029
13.6997549246765,52.6207382743233,14885.2474947864
13.6785093215172,52.6265035695088,14863.659159922
13.6643455860777,52.6322688646942,14829.8572345083
13.6832305666637,52.6250622457124,14802.7323873565
13.6619849635044,52.6337101884906,14792.4076854121
13.6690668312242,52.6279448933052,14780.4875878098
13.6761486989439,52.6265035695088,14777.4712821593
13.6973943021032,52.6207382743233,14757.8280040502
13.7587704890077,52.5774985604324,14747.2329090439
13.7351642632752,52.6020010649706,14741.7790495861
13.6549030957847,52.6423581312688,14739.0250352371
13.732803640702,52.6034423887669,14717.6440434462
13.6808699440904,52.6250622457124,14706.7997792674
13.704476169823,52.6178556267306,14700.8829291047
13.6525424732114,52.6495647502506,14698.9774729815
13.6737880763707,52.6265035695088,14695.4775865306
13.6549030957847,52.6394754836761,14680.9256162501
13.6643455860777,52.6308275408979,14667.3172484815
13.7540492438612,52.5832638556178,14666.1491581555
13.7587704890077,52.576057236636,14657.9614678629
13.6950336795299,52.6207382743233,14634.0183115111
13.6714274537974,52.6265035695088,14617.7486510696
13.6785093215172,52.6250622457124,14614.9630000104
13.7186399052625,52.6106490077488,14567.8007489425
13.6667062086509,52.6279448933052,14565.1244372829
13.7021155472497,52.6178556267306,14562.3704476415
13.6690668312242,52.6265035695088,14544.3528520167
13.732803640702,52.6020010649706,14542.6911388398
13.7210005278357,52.6092076839524,14539.7465040766
13.6761486989439,52.6250622457124,14527.2997272164
13.7257217729822,52.6063250363597,14512.2295659612
13.0883536782043,52.6726259309925,14509.6541117305
13.6643455860777,52.6293862171015,14507.7787246725
13.6383787377719,52.6697432833997,14487.5628538367
13.6525424732114,52.6409168074724,14447.0578297557
13.6737880763707,52.6250622457124,14443.8859510023
13.6501818506382,52.6495647502506,14442.1999637643
13.6997549246765,52.6178556267306,14427.3149734092
13.6525424732114,52.6394754836761,14419.3294283106
13.6667062086509,52.6265035695088,14414.1629598053
13.7564098664345,52.576057236636,14410.1731279976
13.6903124343834,52.6207382743233,14397.5137437454
13.6407393603452,52.6654193120106,14370.6746935318
13.7186399052625,52.6092076839524,14366.7221448214
13.6714274537974,52.6250622457124,14364.7956997371
13.6643455860777,52.6279448933052,14351.3412802454
13.7398855084217,52.5947944459888,14349.0329518925
13.7304430181287,52.6020010649706,14345.6541050254
13.7280823955555,52.6034423887669,14330.4922665163
13.6973943021032,52.6178556267306,14295.8144838985
13.6501818506382,52.6452407788615,14293.0838838679
13.6690668312242,52.6250622457124,14290.1007607822
13.6879518118102,52.6207382743233,14284.3671624506
13.704476169823,52.6149729791379,14256.6605234056
13.6596243409312,52.6308275408979,14254.150938945
13.6572637183579,52.6322688646942,14219.9777205337
13.6667062086509,52.6250622457124,14219.87039814
13.6808699440904,52.6221795981197,14214.3378839134
13.6643455860777,52.6265035695088,14198.1069336853
13.7162792826892,52.6092076839524,14196.4535042599
13.6501818506382,52.6409168074724,14186.016857354
13.6478212280649,52.6495647502506,14185.6424233786
13.6950336795299,52.6178556267306,14167.9679665982
13.7540492438612,52.576057236636,14162.9253649367
13.7280823955555,52.6020010649706,14150.753618475
13.6619849635044,52.6279448933052,14139.20978482
13.0907143007775,52.666860635807,14090.0959106853
13.6832305666637,52.6207382743233,14070.0732790484
13.6643455860777,52.6250622457124,14048.1800095155
13.0930749233508,52.6740672547888,14046.8160615793
13.6761486989439,52.6221795981197,14028.5380241484
13.6549030957847,52.6322688646942,14020.6402690805
13.751688621288,52.5774985604324,14010.2453374469
13.6478212280649,52.6437994550652,13992.8220667042
13.6501818506382,52.635151512287,13990.8044807894
13.6619849635044,52.6265035695088,13983.6510717852
13.7375248858485,52.5933531221924,13982.3970057515
13.7257217729822,52.6020010649706,13958.0791790657
13.6478212280649,52.6423581312688,13956.7353674014
13.6737880763707,52.6221795981197,13942.1405492901
13.6454606054917,52.6495647502506,13929.3170063343
13.6596243409312,52.6279448933052,13928.80541413
13.6478212280649,52.6409168074724,13925.0414270993
13.6903124343834,52.6178556267306,13923.6365859297
13.751688621288,52.576057236636,13916.2469917438
13.6383787377719,52.6625366644179,13915.7304841164
13.7493279987147,52.5789398842287,13865.8975797998
13.6619849635044,52.6250622457124,13831.3997258711
13.6879518118102,52.6178556267306,13807.2506772508
13.6478212280649,52.635151512287,13803.1709251017
13.7587704890077,52.5630853224688,13797.9254274931
13.6312968700522,52.6697432833997,13796.4268297297
13.6690668312242,52.6221795981197,13782.758123246
13.723361150409,52.6020010649706,13767.7242453435
13.7493279987147,52.5774985604324,13765.8475941866
13.7540492438612,52.5702919414505,13763.8158925934
13.6572637183579,52.6279448933052,13720.2076266597
13.685591189237,52.6178556267306,13694.2697732763
13.0907143007775,52.6596540168252,13686.904025853
13.6549030957847,52.6293862171015,13679.5223411902
13.6430999829184,52.6495647502506,13673.2367671485
13.7493279987147,52.576057236636,13670.1688323934
13.6454606054917,52.6409168074724,13664.1352944164
13.7469673761415,52.5789398842287,13623.9792789336
13.6596243409312,52.6250622457124,13616.239763693
13.6430999829184,52.6481234264543,13615.769818942
13.0954355459241,52.6683019596034,13602.5650374165
13.7446067535682,52.5818225318215,13602.2178128218
13.6832305666637,52.6178556267306,13585.4329379132
13.7186399052625,52.6034423887669,13584.117747008
13.7587704890077,52.5587613510796,13582.3766894462
13.7210005278357,52.6020010649706,13579.7863588123
13.6454606054917,52.635151512287,13577.4046393612
13.6289362474789,52.6697432833997,13568.4039395375
13.7564098664345,52.5630853224688,13547.3743978439
13.6336574926254,52.6639779882143,13544.2089106263
13.0977961684973,52.6740672547888,13533.4626017935
13.6761486989439,52.619296950527,13532.0756476047
13.7469673761415,52.5774985604324,13522.1394640673
13.7304430181287,52.5947944459888,13501.7699006086
13.6808699440904,52.6178556267306,13480.8405422772
13.6501818506382,52.6308275408979,13451.3712303614
13.6430999829184,52.6423581312688,13435.602511321
13.6454606054917,52.6337101884906,13430.420928175
13.6312968700522,52.6654193120106,13422.9638551233
13.6407393603452,52.6495647502506,13417.4157439694
13.7587704890077,52.5544373796905,13410.1984473208
13.6430999829184,52.6409168074724,13403.2337574326
13.6572637183579,52.6250622457124,13402.7781581405
13.704476169823,52.6092076839524,13386.6913814968
13.6643455860777,52.6207382743233,13386.0612056362
13.6785093215172,52.6178556267306,13380.5921195781
13.742246130995,52.5818225318215,13365.5416997006
13.7587704890077,52.5529960558942,13362.7431200966
13.6407393603452,52.6481234264543,13358.8483529991
13.6265756249056,52.6697432833997,13341.6598589992
13.7587704890077,52.5299348751523,13309.5030954823
13.6525424732114,52.6279448933052,13308.7708603025
13.7540492438612,52.5630853224688,13297.2955963403
13.7446067535682,52.5774985604324,13279.1589158933
13.6501818506382,52.6293862171015,13277.2299909827
13.6478212280649,52.6308275408979,13256.104463412
13.7398855084217,52.5832638556178,13249.7997330839
13.6430999829184,52.6337101884906,13245.2762950721
13.0977961684973,52.6610953406215,13219.3635752838
13.6737880763707,52.6178556267306,13193.5189901863
13.6549030957847,52.6250622457124,13191.0973591591
13.7446067535682,52.576057236636,13179.9475504766
13.6407393603452,52.6423581312688,13175.1681734326
13.7587704890077,52.5429067893196,13174.5623988571
13.6596243409312,52.6207382743233,13173.1351918507
13.6383787377719,52.6495647502506,13161.8690515798
13.7564098664345,52.5544373796905,13152.2632793456
13.6407393603452,52.6409168074724,13142.1579929781
13.6242150023324,52.6697432833997,13116.2609095939
13.6572637183579,52.6221795981197,13099.0183071702
13.1001567910706,52.6683019596034,13082.3378790026
13.6478212280649,52.6293862171015,13079.3636619427
13.6289362474789,52.6639779882143,13070.1135910476
13.6454606054917,52.6308275408979,13063.205320334
13.6407393603452,52.6337101884906,13043.1109713364
13.742246130995,52.5774985604324,13036.9466313964
13.6383787377719,52.6452407788615,12998.0730898416
13.7564098664345,52.5328175227451,12982.4966527007
13.6667062086509,52.6178556267306,12947.88848109
13.1001567910706,52.6596540168252,12947.813312636
13.6737880763707,52.6164143029342,12945.1654113756
13.742246130995,52.576057236636,12935.8777587625
13.7564098664345,52.544348113116,12923.364914565
13.7068367923962,52.6048837125633,12916.1289265974
13.6383787377719,52.6423581312688,12914.8289993576
13.7564098664345,52.5429067893196,12911.9209017897
13.6360181151987,52.6495647502506,12906.6129849737
13.7375248858485,52.5818225318215,12895.2233912314
13.7540492438612,52.5544373796905,12894.5238946739
13.6218543797592,52.6697432833997,12892.277643315
13.751688621288,52.560202674876,12890.6551811279
13.6383787377719,52.6409168074724,12881.1516719901
13.7540492438612,52.5270522275596,12879.0384054226
13.7210005278357,52.5962357697851,12858.1176275914
13.6714274537974,52.6164143029342,12856.8589343392
13.7115580375427,52.6020010649706,12854.3053276531
13.6383787377719,52.6394754836761,12850.7695930637
13.7540492438612,52.5529960558942,12845.1635944227
13.1025174136438,52.6683019596034,12822.3876078034
13.7398855084217,52.5774985604324,12795.5462390089
13.7540492438612,52.5299348751523,12789.611834698
13.7375248858485,52.5803812080251,12777.4150819959
13.6501818506382,52.6250622457124,12773.4315784421
13.6690668312242,52.6164143029342,12773.3490485315
13.6808699440904,52.6135316553415,12754.5202788013
13.6549030957847,52.6207382743233,12733.4024259643
13.7564098664345,52.5241695799669,12727.576903111
13.7540492438612,52.5328175227451,12721.3181879269
13.7398855084217,52.576057236636,12692.5552775783
13.1025174136438,52.6596540168252,12685.1065885644
13.7540492438612,52.5357001703378,12673.358230999
13.6194937571859,52.6697432833997,12669.7851420024
13.7351642632752,52.5818225318215,12661.6938911861
13.7540492438612,52.5241695799669,12659.3926991783
13.6360181151987,52.6423581312688,12654.5908624343
13.6336574926254,52.6495647502506,12651.6651348872
13.6997549246765,52.6063250363597,12651.0659694075
13.7493279987147,52.560202674876,12638.5097363909
13.751688621288,52.5544373796905,12636.9922726871
13.751688621288,52.5270522275596,12621.1110666965
13.6643455860777,52.6164143029342,12621.0944381718
13.6714274537974,52.6149729791379,12607.4211558141
13.751688621288,52.5241695799669,12596.3226112983
13.6360181151987,52.6394754836761,12589.5406685733
13.0883536782043,52.651006074047,12569.3089087815
13.7493279987147,52.5587613510796,12565.987633113
13.1048780362171,52.6683019596034,12562.555220877
13.732803640702,52.5832638556178,12555.9671320042
13.7375248858485,52.5774985604324,12555.004570604
13.6619849635044,52.6164143029342,12552.528807407
13.751688621288,52.5299348751523,12529.8437816193
13.6360181151987,52.635151512287,12527.3411551156
13.6525424732114,52.6207382743233,12515.9192491983
13.6360181151987,52.6322688646942,12510.5961344623
13.7068367923962,52.6020010649706,12508.9212236749
13.6407393603452,52.6293862171015,12500.1266903902
13.7493279987147,52.5573200272833,12498.6208738198
